"date_from","date_to","t","price","step_backward","nbre_generation","t_until_critical_point","days_before_critical_time","m","omega","tc","A","B","C1","C2"
"2003-03-12","2010-05-07","2010.35","1110.88","-177","100","1.24908129613527","455","0.100001539408973","5.00000150949973","2011.59908129614","5.81453410920974","1.10517899052098","0.115336730650589","0.14092796333315"
"2003-03-12","2010-05-06","2010.347","1128.15","-178","100","1.25254646693975","457","0.100002009231025","5.00000796586539","2011.59954646694","5.81798768756065","1.10222797535439","0.115233029812806","0.141069329041351"
"2003-03-12","2010-05-05","2010.344","1165.87","-179","100","1.25584627035369","458","0.100000727019171","5.00000047576607","2011.59984627035","5.82086355430486","1.09977893389641","0.115167731906998","0.141174383426057"
"2003-03-12","2010-05-04","2010.342","1173.6","-180","100","1.25800176034886","459","0.100002017493885","5.00000678910066","2011.60000176035","5.82275174135946","1.09817014275514","0.115131050670318","0.141239057324954"
"2003-03-12","2010-05-03","2010.339","1202.26","-181","100","1.26113037729101","460","0.100001086577313","5.000000054078","2011.60013037729","5.82443110666025","1.09674315189253","0.1151026613832","0.141294408280479"
"2003-03-12","2010-04-30","2010.331","1186.69","-184","100","1.26920131592033","463","0.100005464144956","5.00000105283035","2011.60020131592","5.82547149170778","1.0958508094171","0.115084969951251","0.141326233058216"
"2003-03-12","2010-04-29","2010.328","1206.78","-185","100","1.27218256718152","464","0.100000324196738","5.00000799600225","2011.60018256718","5.82662094439166","1.09488949629508","0.115086366434451","0.141354717093646"
"2003-03-12","2010-04-28","2010.325","1191.36","-186","100","1.27507825936209","465","0.100014146882903","5.00000130881818","2011.60007825936","5.82745810169626","1.0941634035361","0.115107189123703","0.141352776951418"
"2003-03-12","2010-04-27","2010.322","1183.71","-187","100","1.27690989948292","466","0.100066504212339","5.00037950966598","2011.59890989948","5.82752326654668","1.09410721499518","0.115293234821163","0.14123555841297"
"2003-03-12","2010-04-26","2010.319","1212.05","-188","100","1.28089478719494","467","0.100000162600307","5.00000133911075","2011.59989478719","5.8295138255921","1.09246192744618","0.115143779294778","0.141384834468801"
